pEmin,pEmax,pKmin,pKmax,pE1,pE2,pE3,pK1,pK2,pK3,valX1,valX2,valX3
0,185,0,75,123.526336968543,53.138951089468,1.28432320802649,75,75,74.9743672927641,17.8642471740664,2376.3784676961,23.1630913637863
0,185,0,80,129.784043387272,57.1225074227956,2.57819041275186,80,80,80,17.206821766347,2355.87256703191,23.1620328142543
0,185,0,85,136.041874975208,61.0752698261153,3.90986368445649,85,85,84.8557012286316,16.539904537982,2340.01080440212,23.1607227153721
0,185,0,90,142.308977676482,65.0019751186272,5.40515787414848,90,90,90,15.8679579251321,2330.44906714041,23.1589455205761
0,185,0,95,148.59057235886,68.506664008851,6.93859885116483,95,94.4849819684188,95,15.1938537318941,2327.7391917905,23.1567353794528
0,185,0,100,154.888575586705,68.5067333870935,8.54770627982738,100,94.4850727553089,100,14.5198482113891,2327.73919178903,23.1539293991249
0,185,0,105,161.202575270891,68.506690079601,10.2291905130028,105,94.4850131326715,105,13.8484384168218,2327.73919179017,23.1503823713173
0,185,0,110,167.531069544819,68.5067362946956,11.979780058008,110,94.4850770992253,110,13.1828592973572,2327.73919178903,23.1459200468982
0,185,0,115,173.872445722157,68.5067287946471,13.7962846962304,115,94.4850688084629,115,12.5271087938713,2327.73919178917,23.1403351886702
0,185,0,120,180.225495807955,68.5067698459966,15.6756258695226,120,94.4851151523868,120,11.8856175331891,2327.73919178966,23.1333832205278
0,185,0,125,185,68.506826712601,17.6148523091918,124.927915785844,94.4851819200274,125,11.342099521747,2327.73919179345,23.124779887915
0,185,0,130,185,68.5069099317399,19.6111784447573,124.927915822098,94.4852852899712,130,11.342099521747,2327.73919179985,23.1141950057639
0,185,0,135,185,68.5067423846247,21.6619541423829,124.927915821865,94.4850842026022,135,11.342099521747,2327.73919178901,23.1012510827842
0,185,0,140,185,68.5067302519795,23.7647110393747,124.927915838955,94.4850678424364,140,11.342099521747,2327.73919178907,23.0855164433974
0,185,0,145,185,68.5068468786007,25.9171261629279,124.927915820911,94.4852216192409,145,11.342099521747,2327.73919179177,23.0665051986624
0,185,0,150,185,68.5067432597464,28.1170400684022,124.927915702246,94.4850852036283,150,11.342099521747,2327.73919178901,23.0436729399792
0,185,0,155,185,68.5067502491852,30.3624337121826,124.927915819334,94.4850938129812,155,11.342099521747,2327.73919178902,23.0164191207859
0,185,0,160,185,68.506742111909,32.6514412697706,124.927915821086,94.4850838147972,160,11.342099521747,2327.73919178901,22.9840876178055
0,185,0,165,185,68.5067422156847,34.982318367129,124.92791582197,94.4850839885473,165,11.342099521747,2327.73919178901,22.945975392452
0,185,0,170,185,68.5067431586914,37.3534543063507,124.927915823926,94.4850852205649,170,11.3420995217469,2327.73919178901,22.9013413867654
0,185,0,175,185,68.5067141028513,39.7633440766091,124.927915831593,94.4850330343412,175,11.342099521747,2327.73919179601,22.8494238521129
0,185,0,180,185,68.5067426655386,42.2105787143783,124.927915827613,94.4850845721139,180,11.342099521747,2327.73919178901,22.7894596572312
0,20,0,105,18.4802392412879,20,10.2291905130028,1.71776781195988,33.9883857992335,105,22.1077649347307,2475.39156970834,23.1503823713173
0,20,0,110,18.4802392412879,20,11.979780058008,1.71776781195988,33.9883857994493,110,22.1077649347307,2475.39156970834,23.1459200468982
0,20,0,115,18.4802392412879,20,13.7962848160259,1.71776781195988,33.988385799185,115,22.1077649347307,2475.39156970834,23.1403351886703
0,20,0,120,18.4802392412879,20,15.6756261021116,1.71776781195988,33.9883857998263,120,22.1077649347307,2475.39156970834,23.1333832205277
0,185,0,185,185,68.5067412620711,44.6938496506289,124.927915821952,94.4850827534312,185,11.342099521747,2327.73919178901,22.7207082247998
0,185,0,190,185,68.5067424008475,47.2118987100764,124.927912048482,94.4850842307039,190,11.3420995217477,2327.73919178901,22.6424795294776
0,185,0,195,185,68.5067351916808,49.7635333984611,124.927915629557,94.4850757785451,195,11.342099521747,2327.73919178904,22.5541593620872
0,185,0,200,185,68.5067423241417,52.3476134983623,124.927915820669,94.4850841207262,200,11.342099521747,2327.73919178901,22.4552317354287
0,190,0,5,24.778191876813,0,0,5,5,5,22.1063122836998,3455.1618659966,30324.5149191909
0,190,0,10,33.5825995730419,1.39072682042277,0,10,8.59997996981065,10,22.1017544558311,2475.82513578438,12772.4226787975
0,190,0,15,41.7840008866877,3.44581670997182,0,15,11.6562525979203,15,22.0903190587056,2475.82355599108,6988.81894679569
0,190,0,20,49.5864174148907,5.72355502211509,0,20,14.9346095848587,20,22.061748289345,2475.82167312743,4173.51643526203
0,190,0,25,57.0960236529282,8.63536704402121,0,25,18.9974068593395,25,21.997953860889,2475.81400087928,2544.9645874031
0,190,0,30,64.3679489401336,11.9087096079741,0,30,23.4334331967054,30,21.879810547684,2475.78631608889,1541.75953199035
0,190,0,35,71.4361930345223,20.7940315071618,0,35,35,35,21.6941008949854,2475.29353537384,916.872248651045
0,190,0,40,78.3264091371242,24.7539426222057,0,40,40,40,21.4348586621345,2474.43314316011,531.332435276836
0,190,0,45,85.0642069462177,28.767401253722,0,45,45,45,21.1022489272333,2472.40191506686,298.079312904492
0,190,0,50,91.6759923857126,32.8223448029408,0,50,50,50,20.6989245423241,2467.9150264415,161.052054637358
0,190,0,55,98.183294837897,36.9042606415299,0,55,55,55,20.2289406127304,2458.97643570291,84.1731621078991
0,190,0,60,104.60341799523,40.9943099603917,0,60,60,60,19.6994306422228,2443.83197674259,44.398818760905
0,190,0,65,110.954249851048,45.0718463072534,0,65,65,65,19.1209041368776,2423.0062497473,27.1296982524273
0,190,0,70,117.25540681266,49.121958882182,0.090739273028344,70,70,70,18.5053845649911,2399.49594664723,23.1639040533671
0,190,0,75,123.526336449273,53.138951089468,1.28432320802649,75,75,74.9743672927641,17.8642471740664,2376.3784676961,23.1630913637863
0,190,0,80,129.784041934972,57.1225074227956,2.57819041275186,80,80,80,17.2068217663471,2355.87256703191,23.1620328142543
0,190,0,85,136.041874973008,61.0752698261153,3.90986368445649,85,85,84.8557012286316,16.539904537982,2340.01080440212,23.1607227153721
0,190,0,90,142.308978078411,65.0019751186272,5.40515787414848,90,90,90,15.8679579251322,2330.44906714041,23.1589455205761
0,190,0,95,148.590574890999,68.5067424899364,6.93859885116483,95,94.4850843428663,95,15.1938537318942,2327.73919178901,23.1567353794528
0,190,0,100,154.888575991655,68.5067427212485,8.54770627982738,100,94.4850845640275,100,14.5198482113891,2327.73919178901,23.1539293991249
0,190,0,105,161.202575514316,68.5067318317267,10.2291905130028,105,94.4850732433507,105,13.8484384168218,2327.73919178923,23.1503823713173
0,190,0,110,167.531069224149,68.5067362946956,11.979780058008,110,94.4850770992253,110,13.1828592973571,2327.73919178903,23.1459200468982
0,190,0,115,173.872445742088,68.5067287946471,13.7962846962304,115,94.4850688084629,115,12.5271087938713,2327.73919178917,23.1403351886702
0,190,0,120,180.22549563524,68.5067698459966,15.6756258695226,120,94.4851151523868,120,11.8856175331891,2327.73919178966,23.1333832205278
0,190,0,125,186.589505619042,68.506826712601,17.6148523091918,125,94.4851819200274,125,11.2628166232458,2327.73919179345,23.124779887915
0,190,0,130,190,68.5069099317399,19.6111784447573,128.830195166682,94.4852852899712,130,10.867970037635,2327.73919179985,23.1141950057639
0,190,0,135,190,68.5067423846247,21.6619541423829,128.830195166791,94.4850842026022,135,10.867970037635,2327.73919178901,23.1012510827842
0,190,0,140,190,68.5067421231313,23.7647110393747,128.830194146006,94.4850838511302,140,10.8679700376351,2327.73919178901,23.0855164433974
0,190,0,145,190,68.5068454219952,25.9171261629279,128.830195357907,94.4852195021175,145,10.867970037635,2327.73919179165,23.0665051986624
0,190,0,150,190,68.5067397306478,28.1170400684022,128.83019531325,94.4850810238217,150,10.867970037635,2327.73919178901,23.0436729399792
0,190,0,155,190,68.5067613447704,30.3624337121826,128.830195163151,94.4851075504953,155,10.8679700376351,2327.73919178909,23.0164191207859
0,190,0,160,190,68.5067426049177,32.6514413038177,128.830195166704,94.4850844292362,160,10.867970037635,2327.73919178901,22.9840876178056
0,190,0,165,190,68.5067475586142,34.9823187324698,128.83019515704,94.4850906148909,165,10.867970037635,2327.73919178901,22.9459753924519
0,190,0,170,190,68.5041535559616,37.3534543063323,128.83019514497,94.4817742348459,170,10.867970037635,2327.73919322251,22.9013413867654
0,190,0,175,190,68.5067619325864,39.7633440766425,128.830195150784,94.4851099312818,175,10.867970037635,2327.7391917891,22.849423852113
0,190,0,180,190,68.5067423741557,42.2105787143694,128.830195166175,94.4850841882596,180,10.867970037635,2327.73919178901,22.7894596572313
0,20,0,125,18.4802392412879,20,17.6148523091755,1.71776781195988,33.988385799145,125,22.1077649347307,2475.39156970834,23.124779887915
0,20,0,130,18.4802392412879,20,19.6111772806924,1.71776781195988,33.98838579909,130,22.1077649347307,2475.39156970834,23.1141950057643
0,20,0,135,18.4802392412879,20,20,1.71776781195988,33.9883857967387,130.972617472878,22.1077649347307,2475.39156970834,23.1118922570597
0,20,0,140,18.4802392412879,20,20,1.71776781195988,33.988385797919,130.97261780101,22.1077649347307,2475.39156970834,23.1118922570597
0,190,0,185,190,68.5067412625391,44.6938496507831,128.830195163533,94.4850827540391,185,10.867970037635,2327.73919178901,22.7207082247998
0,190,0,190,190,68.5067423996453,47.2118987102262,128.830195164447,94.4850842291596,190,10.867970037635,2327.73919178901,22.6424795294777
0,190,0,195,190,68.5067351906285,49.7635333774471,128.830195166179,94.4850757771963,195,10.8679700376351,2327.73919178904,22.5541593620874
0,190,0,200,190,68.5067438149319,52.3476134983708,128.830195166803,94.4850859692284,200,10.867970037635,2327.73919178901,22.4552317354287
0,195,0,5,24.7781920391731,0,0,5,5,5,22.1063122836998,3455.1618659966,30324.5149191909
0,195,0,10,33.5825994061412,1.39072682042048,0,10,8.59997996980762,10,22.1017544558311,2475.82513578438,12772.4226787975
0,195,0,15,41.7840001370538,3.44581670998415,0,15,11.6562525979389,15,22.0903190587055,2475.82355599108,6988.81894679569
0,195,0,20,49.5864174138177,5.72355502220899,0,20,14.9346095849912,20,22.0617482893451,2475.82167312743,4173.51643526204
0,195,0,25,57.0960234722703,8.63536704426976,0,25,18.9974068596816,25,21.997953860889,2475.81400087928,2544.96458740309
0,195,0,30,64.3679551150878,11.9087096080237,0,30,23.433433196772,30,21.8798105476862,2475.78631608889,1541.75953199036
0,195,0,35,71.4361930465365,20.7940315071629,0,35,35,35,21.6941008949854,2475.29353537384,916.872248651043
0,195,0,40,78.3263917081895,24.7539426222015,0,40,40,40,21.4348586621193,2474.43314316011,531.332435276835
0,195,0,45,85.0642068902617,28.7674012537284,0,45,45,45,21.1022489272334,2472.40191506686,298.079312904495
0,195,0,50,91.675993072458,32.8223448029481,0,50,50,50,20.6989245423241,2467.91502644149,161.052054637355
0,195,0,55,98.1832942104635,36.9042606413912,0,55,55,55,20.2289406127305,2458.97643570291,84.1731621078991
0,195,0,60,104.603417546183,40.9943099603872,0,60,60,60,19.6994306422228,2443.83197674259,44.3988187609052
0,195,0,65,110.954248916771,45.0718463072534,0,65,65,65,19.1209041368777,2423.0062497473,27.1296982524273
0,195,0,70,117.255405148766,49.1219588669335,0.090739273028344,70,70,70,18.505384564991,2399.49594664723,23.1639040533671
0,195,0,75,123.526333147251,53.138951089468,1.28432320802649,75,75,74.9743672927641,17.8642471740663,2376.3784676961,23.1630913637863
0,195,0,80,129.784043477241,57.1225074227956,2.57819041275186,80,80,80,17.206821766347,2355.87256703191,23.1620328142543
0,195,0,85,136.041874964109,61.0752698261153,3.90986368445649,85,85,84.8557012286316,16.539904537982,2340.01080440212,23.1607227153721
0,195,0,90,142.308977674635,65.0019751186272,5.40515787414848,90,90,90,15.8679579251321,2330.44906714041,23.1589455205761
0,195,0,95,148.590574357901,68.506742161806,6.93859885116483,95,94.4850839052596,95,15.1938537318941,2327.73919178901,23.1567353794528
0,195,0,100,154.888575473718,68.5067350581612,8.54770627982738,100,94.4850754920907,100,14.5198482113891,2327.73919178904,23.1539293991249
0,195,0,105,161.202577820814,68.5067467654909,10.2291905130028,105,94.4850891052682,105,13.848438416822,2327.73919178902,23.1503823713173
0,195,0,110,167.531069410463,68.5067362946956,11.979780058008,110,94.4850770992253,110,13.1828592973572,2327.73919178903,23.1459200468982
0,195,0,115,173.872445734875,68.5067287946471,13.7962846962304,115,94.4850688084629,115,12.5271087938713,2327.73919178917,23.1403351886702
0,195,0,120,180.225495807276,68.5067698459966,15.6756258695226,120,94.4851151523868,120,11.8856175331891,2327.73919178966,23.1333832205278
0,195,0,125,186.589506869405,68.506826712601,17.6148523091918,125,94.4851819200274,125,11.2628166232457,2327.73919179345,23.124779887915
0,195,0,130,192.964241114012,68.5069099317399,19.6111784447573,130,94.4852852899712,130,10.6627128317803,2327.73919179985,23.1141950057639
0,195,0,135,195,68.5067423846247,21.6619541423829,132.723284034718,94.4850842026022,135,10.4099720650619,2327.73919178901,23.1012510827842
0,195,0,140,195,68.506731994001,23.7647110393747,132.723284572349,94.4850726489632,140,10.4099720650619,2327.73919178913,23.0855164433974
0,195,0,145,195,68.5068471314072,25.9171261629279,132.723281161038,94.4852211921624,145,10.4099720650625,2327.73919179162,23.0665051986624
0,195,0,150,195,68.5068187536856,28.1170400684022,132.723284574005,94.4851745809295,150,10.4099720650619,2327.73919179173,23.0436729399792
0,195,0,155,195,68.5067728467461,30.3624337121826,132.723283914679,94.4851217555395,155,10.4099720650619,2327.73919178924,23.0164191207859
0,195,0,160,195,68.5067441085383,32.6514413798109,132.723284640095,94.4850863927305,160,10.4099720650619,2327.73919178901,22.9840876178055
0,195,0,165,195,68.5066425002753,34.9823187324698,132.723284483847,94.484979642803,165,10.4099720650618,2327.73919180712,22.9459753924519
0,195,0,170,195,68.5067472065063,37.3534543063323,132.723284564563,94.4850899681182,170,10.4099720650618,2327.73919178901,22.9013413867654
0,195,0,175,195,68.5067398296606,39.7633440766425,132.723284208391,94.4850812702443,175,10.4099720650619,2327.73919178901,22.849423852113
0,195,0,180,195,68.5067425548434,42.2105787143694,132.723284573864,94.4850844091934,180,10.4099720650619,2327.73919178901,22.7894596572313
0,20,0,145,18.4802392412879,20,20,1.71776781195988,33.9883857991744,130.97261748076,22.1077649347307,2475.39156970834,23.1118922570598
0,20,0,150,18.4802392412879,20,20,1.71776781195988,33.9883858085339,130.972617496255,22.1077649347307,2475.39156970834,23.1118922570598
0,20,0,155,18.4802392412879,20,20,1.71776781195988,33.9883857991912,130.972617407892,22.1077649347307,2475.39156970834,23.1118922570598
0,20,0,160,18.4802392412879,20,20,1.71776781195988,33.9883857991335,130.97261748376,22.1077649347307,2475.39156970834,23.1118922570596
0,195,0,185,195,68.5067412625391,44.6938496507831,132.723284533617,94.4850827540391,185,10.4099720650619,2327.73919178901,22.7207082247998
0,195,0,190,195,68.5067423996453,47.2118987102262,132.723283753279,94.4850842291596,190,10.4099720650619,2327.73919178901,22.6424795294777
0,195,0,195,195,68.5067351906285,49.7635333774471,132.723284573669,94.4850757771963,195,10.4099720650619,2327.73919178904,22.5541593620874
0,195,0,200,195,68.5067423780126,52.3476134983708,132.723284573649,94.4850841877354,200,10.4099720650618,2327.73919178901,22.4552317354287
0,200,0,5,24.7781923144156,0,0,5,5,5,22.1063122836999,3455.1618659966,30324.5149191909
0,200,0,10,33.5825995179704,1.39072682042048,0,10,8.59997996980762,10,22.1017544558311,2475.82513578438,12772.4226787975
0,200,0,15,41.7840001457499,3.44581670998415,0,15,11.6562525979389,15,22.0903190587055,2475.82355599108,6988.81894679569
0,200,0,20,49.5864172902968,5.72355502220899,0,20,14.9346095849912,20,22.0617482893451,2475.82167312743,4173.51643526204
0,200,0,25,57.0960226241659,8.63536704426976,0,25,18.9974068596816,25,21.997953860889,2475.81400087928,2544.96458740309
0,200,0,30,64.3679468196665,11.9087096080237,0,30,23.433433196772,30,21.8798105476842,2475.78631608889,1541.75953199036
0,200,0,35,71.4361933685213,20.7940315071629,0,35,35,35,21.6941008949854,2475.29353537384,916.872248651043
0,200,0,40,78.3263930281317,24.7539426222015,0,40,40,40,21.4348586621194,2474.43314316011,531.332435276835
0,200,0,45,85.064206845843,28.7674012537284,0,45,45,45,21.1022489272334,2472.40191506686,298.079312904495
0,200,0,50,91.6759932477121,32.8223448029481,0,50,50,50,20.6989245423241,2467.91502644149,161.052054637355
0,200,0,55,98.1832948331549,36.9042606412583,0,55,55,55,20.2289406127305,2458.97643570291,84.1731621078991
0,200,0,60,104.603417994868,40.9943099603872,0,60,60,60,19.6994306422227,2443.83197674259,44.3988187609052
0,200,0,65,110.954249824473,45.0718463072534,0,65,65,65,19.1209041368777,2423.0062497473,27.1296982524273
0,200,0,70,117.255406560164,49.1219588091512,0.090739273028344,70,70,70,18.5053845649911,2399.49594664723,23.1639040533671
0,200,0,75,123.526334603675,53.138951089468,1.28432320802649,75,75,74.9743672927641,17.8642471740663,2376.3784676961,23.1630913637863
0,200,0,80,129.784043408545,57.1225074227956,2.57819041275186,80,80,80,17.206821766347,2355.87256703191,23.1620328142543
0,200,0,85,136.041875234153,61.0752698261153,3.90986368445649,85,85,84.8557012286316,16.539904537982,2340.01080440212,23.1607227153721
0,200,0,90,142.30897780006,65.0019751186272,5.40515787414848,90,90,90,15.8679579251322,2330.44906714041,23.1589455205761
0,200,0,95,148.59057367948,68.5067246511744,6.93859885116483,95,94.4850621840685,95,15.1938537318941,2327.7391917891,23.1567353794528
0,200,0,100,154.888575490338,68.5068109347982,8.54770627982738,100,94.4851641315154,100,14.5198482113891,2327.7391917917,23.1539293991249
0,200,0,105,161.202575271631,68.5067507062952,10.2291905130028,105,94.4850936216406,105,13.8484384168218,2327.73919178906,23.1503823713173
0,200,0,110,167.531069700078,68.5067362946956,11.979780058008,110,94.4850770992253,110,13.1828592973571,2327.73919178903,23.1459200468982
0,200,0,115,173.872446979528,68.5067287946471,13.7962846962304,115,94.4850688084629,115,12.5271087938714,2327.73919178917,23.1403351886702
0,200,0,120,180.225496955824,68.5067698459966,15.6756258695226,120,94.4851151523868,120,11.8856175331891,2327.73919178966,23.1333832205278
0,200,0,125,186.589506869511,68.506826712601,17.6148523091918,125,94.4851819200274,125,11.2628166232457,2327.73919179345,23.124779887915
0,200,0,130,192.964241118936,68.5069099317399,19.6111784447573,130,94.4852852899712,130,10.6627128317803,2327.73919179985,23.1141950057639
0,200,0,135,199.349619590509,68.5067423846247,21.6619541423829,135,94.4850842026022,135,10.0886223787508,2327.73919178901,23.1012510827842
0,200,0,140,200,68.5067278617667,23.7647110393747,136.607887955228,94.4850683591247,140,9.96934611629582,2327.73919178928,23.0855164433974
0,200,0,145,200,68.5068447435035,25.9171261629279,136.607888272995,94.485217292066,145,9.96934611629582,2327.73919179137,23.0665051986624
0,200,0,150,200,68.5067943016035,28.1170400684022,136.607884093907,94.4851493725111,150,9.96934611629663,2327.73919178959,23.0436729399792
0,200,0,155,200,68.5068015106254,30.3624337121826,136.607887954806,94.4851570379529,155,9.9693461162958,2327.73919178993,23.0164191207859
0,200,0,160,200,68.5067785616526,32.6514414000931,136.607887348153,94.4851308084517,160,9.96934611629584,2327.73919178927,22.9840876178054
0,200,0,165,200,68.5067448392863,34.9823187324698,136.60788795455,94.4850873634018,165,9.96934611629584,2327.73919178901,22.9459753924519
0,200,0,170,200,68.5067439770971,37.3534543063323,136.60788795444,94.4850863069212,170,9.96934611629582,2327.73919178901,22.9013413867654
0,200,0,175,200,68.5067429299455,39.7633440766425,136.607887947639,94.4850848191577,175,9.96934611629581,2327.73919178901,22.849423852113
0,200,0,180,200,68.5067412855357,42.2105787143694,136.607887954933,94.4850829045313,180,9.96934611629585,2327.73919178901,22.7894596572313
0,20,0,165,18.4802392412879,20,20,1.71776781195988,33.9883857331763,130.972617457935,22.1077649347307,2475.39156970834,23.1118922570598
0,20,0,170,18.4802392412879,20,20,1.71776781195988,33.9883857865571,130.972617483913,22.1077649347307,2475.39156970834,23.1118922570596
0,20,0,175,18.4802392412879,20,20,1.71776781195988,33.9883857997432,130.972617483852,22.1077649347307,2475.39156970834,23.1118922570598
0,20,0,180,18.4802392412879,20,20,1.71776781195988,33.988385802017,130.972617478758,22.1077649347307,2475.39156970834,23.1118922570597
0,5,0,45,5,5,0,0,13.9039676338484,45,141.916384180061,2475.8224730922,298.079312904495
0,5,0,50,5,5,0,0,13.9039676819242,50,141.916384180061,2475.8224730922,161.052054637355
0,5,0,55,5,5,0,0,13.9039676340086,55,141.916384180061,2475.8224730922,84.1731621078991
0,5,0,60,5,5,0,0,13.9039676340876,60,141.916384180061,2475.8224730922,44.3988187609052
0,200,0,185,200,68.5067412625391,44.6938496507831,136.607887957363,94.4850827540391,185,9.96934611629582,2327.73919178901,22.7207082247998
0,200,0,190,200,68.5067423996453,47.2118987102262,136.607887957011,94.4850842291596,190,9.96934611629581,2327.73919178901,22.6424795294777
0,200,0,195,200,68.5067351906285,49.7635333774471,136.607887954172,94.4850757771963,195,9.96934611629585,2327.73919178904,22.5541593620874
0,200,0,200,200,68.5067471096529,52.3476134983708,136.607887954918,94.485090367075,200,9.96934611629579,2327.73919178901,22.4552317354287
0,20,0,185,18.4802392412879,20,20,1.71776781195988,33.9883857238181,130.972617482206,22.1077649347307,2475.39156970834,23.1118922570598
0,20,0,190,18.4802392412879,20,20,1.71776781195988,33.9883858005582,130.972617572771,22.1077649347307,2475.39156970834,23.1118922570596
0,20,0,195,18.4802392412879,20,20,1.71776781195988,33.9883857932538,130.972617479621,22.1077649347307,2475.39156970834,23.1118922570597
0,20,0,200,18.4802392412879,20,20,1.71776781195988,33.9883857992454,130.972617483366,22.1077649347307,2475.39156970834,23.1118922570597
0,25,0,5,24.7781919674865,0,0,5,5,5,22.1063122836998,3455.1618659966,30324.5149191909
0,25,0,10,25,1.39072682042048,0,5.12105887413707,8.59997996980762,10,22.106242899948,2475.82513578438,12772.4226787975
0,25,0,15,25,3.44581670998415,0,5.12105887413707,11.6562525979389,15,22.106242899948,2475.82355599108,6988.81894679569
0,25,0,20,25,5.72355502220899,0,5.12105887413707,14.9346095849912,20,22.106242899948,2475.82167312743,4173.51643526204
0,25,0,25,25,8.46462911358633,0,5.12105887413707,18.762527974474,25,22.106242899948,2475.81475112418,2544.96458740309
0,25,0,30,25,11.9081090853856,0,5.12105887413707,23.432630002738,30,22.106242899948,2475.78632428465,1541.75953199036
0,25,0,35,25,14.0491543255422,0,5.12105887413707,26.2749724052517,35,22.106242899948,2475.74574760742,916.872248651043
0,25,0,40,25,24.7539426222027,0,5.12105887413707,40,40,22.106242899948,2474.43314316011,531.332435276835
0,25,0,45,25,25,0,5.12105887413707,40.3102574578605,45,22.106242899948,2474.35092939002,298.079312904495
0,25,0,50,25,25,0,5.12105887413707,40.3102574578156,50,22.106242899948,2474.35092939002,161.052054637355
0,25,0,55,25,25,0,5.12105887413707,40.3102574318498,55,22.106242899948,2474.35092939002,84.1731621078991
0,25,0,60,25,25,0,5.12105887413707,40.3102574679724,60,22.106242899948,2474.35092939002,44.3988187609052
0,25,0,65,25,25,0,5.12105887413707,40.3102574578649,65,22.106242899948,2474.35092939002,27.1296982524273
0,25,0,70,25,25,0.090739273028344,5.12105887413707,40.3102574618655,70,22.106242899948,2474.35092939002,23.1639040533671
0,25,0,75,25,25,1.28432320802649,5.12105887413707,40.3102574042347,74.9743672927641,22.106242899948,2474.35092939002,23.1630913637863
0,25,0,80,25,25,2.57819041275186,5.12105887413707,40.3102574572682,80,22.106242899948,2474.35092939002,23.1620328142543
0,25,0,85,25,25,3.90986368445649,5.12105887413707,40.3102574576391,84.8557012286316,22.106242899948,2474.35092939002,23.1607227153721
0,25,0,90,25,25,5.40515787414848,5.12105887413707,40.3102575139901,90,22.106242899948,2474.35092939002,23.1589455205761
0,25,0,95,25,25,6.93859885116483,5.12105887413707,40.3102574560149,95,22.106242899948,2474.35092939002,23.1567353794528
0,25,0,100,25,25,8.54770627982738,5.12105887413707,40.310257457408,100,22.106242899948,2474.35092939002,23.1539293991249
0,25,0,105,25,25,10.2291905130028,5.12105887413707,40.3102574575225,105,22.106242899948,2474.35092939002,23.1503823713173
0,25,0,110,25,25,11.979780058008,5.12105887413707,40.3102577609836,110,22.106242899948,2474.35092939003,23.1459200468982
0,25,0,115,25,25,13.7962847621771,5.12105887413707,40.3102574579716,115,22.106242899948,2474.35092939002,23.1403351886705
0,25,0,120,25,25,15.6756258764175,5.12105887413707,40.3102574572451,120,22.106242899948,2474.35092939002,23.1333832205277
0,25,0,125,25,25,17.6148525061566,5.12105887413707,40.3102577314389,125,22.106242899948,2474.35092939003,23.124779887915
0,25,0,130,25,25,19.6111786173251,5.12105887413707,40.3102558016181,130,22.106242899948,2474.35092939021,23.1141950057641
0,25,0,135,25,25,21.6619541395324,5.12105887413707,40.3102574780603,135,22.106242899948,2474.35092939002,23.1012510827841
0,25,0,140,25,25,23.7647110444488,5.12105887413707,40.3102642266439,140,22.106242899948,2474.3509293933,23.0855164433975
0,25,0,145,25,25,25,5.12105887413707,40.3102619952402,142.908396536042,22.106242899948,2474.3509293915,23.0749386045587
0,25,0,150,25,25,25,5.12105887413707,40.3102574622734,142.908396596277,22.106242899948,2474.35092939002,23.0749386045588
0,25,0,155,25,25,25,5.12105887413707,40.3102574677908,142.908396484228,22.106242899948,2474.35092939002,23.0749386045587
0,25,0,160,25,25,25,5.12105887413707,40.3102574571935,142.908396368907,22.106242899948,2474.35092939002,23.0749386045587
0,25,0,165,25,25,25,5.12105887413707,40.3102574583476,142.908396626796,22.106242899948,2474.35092939002,23.0749386045588
0,25,0,170,25,25,25,5.12105887413707,40.3102574575058,142.908396613314,22.106242899948,2474.35092939002,23.0749386045588
0,25,0,175,25,25,25,5.12105887413707,40.3102563579891,142.908396756409,22.106242899948,2474.3509293901,23.0749386045589
0,25,0,180,25,25,25,5.12105887413707,40.3102574484868,142.908396624639,22.106242899948,2474.35092939002,23.0749386045589
0,5,0,65,5,5,0,0,13.9039675425872,65,141.916384180061,2475.8224730922,27.1296982524273
0,5,0,70,5,5,0.090739273028344,0,13.9039676340462,70,141.916384180061,2475.8224730922,23.1639040533671
0,5,0,75,5,5,1.28432320802649,0,13.9039676316873,74.9743672927641,141.916384180061,2475.8224730922,23.1630913637863
0,5,0,80,5,5,2.57819041275186,0,13.9039675290629,80,141.916384180061,2475.8224730922,23.1620328142543
0,25,0,185,25,25,25,5.12105887413707,40.310257457553,142.908397489487,22.106242899948,2474.35092939002,23.0749386045588
0,25,0,190,25,25,25,5.12105887413707,40.3102574579048,142.908403455168,22.106242899948,2474.35092939002,23.0749386045624
0,25,0,195,25,25,25,5.12105887413707,40.3102574576096,142.908396608202,22.106242899948,2474.35092939002,23.0749386045588
0,25,0,200,25,25,25,5.12105887413707,40.3102574577608,142.908396805207,22.106242899948,2474.35092939002,23.0749386045587
0,30,0,5,24.7781919675767,0,0,5,5,5,22.1063122836998,3455.1618659966,30324.5149191909
0,30,0,10,30,1.39072682042048,0,7.91536628378573,8.59997996980762,10,22.1041563375316,2475.82513578438,12772.4226787975
0,30,0,15,30,3.44581670998415,0,7.91536630886934,11.6562525979389,15,22.1041563375316,2475.82355599108,6988.81894679569
0,30,0,20,30,5.72355502220899,0,7.91536630886934,14.9346095849912,20,22.1041563375316,2475.82167312743,4173.51643526204
0,30,0,25,30,8.61032768944872,0,7.91536630886934,18.9629844718021,25,22.1041563375316,2475.81411402331,2544.96458740309
0,30,0,30,30,11.9087096080237,0,7.91536630886934,23.433433196772,30,22.1041563375316,2475.78631608889,1541.75953199036
0,30,0,35,30,14.7074662325329,0,7.91536630886934,27.1408874503053,35,22.1041563375316,2475.72754014626,916.872248651043
0,30,0,40,30,24.7539426222015,0,7.91536630886934,40,40,22.1041563375316,2474.43314316011,531.332435276835
0,30,0,45,30,28.7674012537184,0,7.91536630886934,45,45,22.1041563375316,2472.40191506686,298.079312904495
