beta,delta,c,est_pE1,est_pE2,est_pE3,est_pK1,est_pK2,est_pK3,sum_rss,convergence
8.01111111111111e-05,6,10,200,4.80391542952317,34.1560731344367,141.566166247347,6.0534487937319,77.9756917477698,2335.96503423617,0
8.01111111111111e-05,7,1,7.41437425913782,1.04645780123505,1.84278100452178,4.50521466822756,1.78725023274731,7.51891407525743,2346.61868682591,0
8.01111111111111e-05,7,2,9.8711894052211,1.51508721776195,2.5476945443755,6.35200795518815,2.33309679759197,8.72498241461133,2338.91928592622,0
8.01111111111111e-05,7,3,148.846551325662,1.99460122099018,29.4473750896214,100.381369264383,2.88745638187786,75.7140396457678,2344.54920772356,0
8.01111111111111e-05,7,4,200,2.47388211256166,29.798450446268,136.742259237925,3.43671566080823,74.5472166034093,2337.92614062103,0
8.01111111111111e-05,7,5,200,2.94644741339533,29.086063131133,137.951771495804,3.97381111998871,71.0941779585517,2334.70722509908,0
8.01111111111111e-05,7,6,200,3.41075158183149,29.9244254341253,139.016540371208,4.49796481544531,71.6796760910708,2333.69750276995,0
8.01111111111111e-05,7,7,200,3.86769143227076,32.1862803073401,139.98869794767,5.01118290557017,75.8044950704699,2334.0217626866,0
8.01111111111111e-05,7,8,200,4.31880962678042,35.5404225205638,140.885208224075,5.51597004419916,82.5487256942239,2335.0850082867,0
8.01111111111111e-05,7,9,200,4.76558753501113,39.6077083835525,141.711521852317,6.01452814924003,90.9393789549606,2336.51093746552,0
8.01111111111111e-05,7,10,200,5.20925021147332,43.9692115000521,142.471484616646,6.5085957795686,99.9574471404238,2338.07679017162,0
8.01111111111111e-05,8,1,7.61966523700147,1.12382807618538,1.92426519287151,4.64788400670474,1.90847501416338,7.777969860513,2346.74646548739,0
8.01111111111111e-05,8,2,10.0761278355417,1.62967964690059,28.3054329994,6.51290026982473,2.49248921472946,75.0128555218365,2356.18410118136,0
8.01111111111111e-05,8,3,167.965803598459,2.14836191158834,38.4911189450315,113.607790975413,3.08737497124274,98.0264415675736,2344.54646821594,0
8.01111111111111e-05,8,4,200,2.66720923317969,36.5234034253818,137.051206190731,3.6774946901257,90.6586851650367,2337.75287424539,0
8.01111111111111e-05,8,5,200,3.1782214223845,35.6837902124755,138.369428562906,4.25391819338021,86.6074099799112,2334.62080037062,0
8.01111111111111e-05,8,6,200,0.321554611491324,36.9508456495915,139.548956187927,0.706256150259146,87.9545838199364,2499.8016597053,0
8.01111111111111e-05,8,7,200,4.17156561027321,39.8883873768918,140.627358413476,5.36396659664973,93.4126541760735,2334.71926176774,0
8.01111111111111e-05,8,8,200,4.65676616548641,44.0358279772412,141.613856232999,5.90277811162476,101.743088738004,2336.32266704014,0
8.01111111111111e-05,8,9,200,0.861168020097719,48.8852996713061,142.511843070821,1.35517531896141,111.673665213442,2497.8665276738,0
8.01111111111111e-05,8,10,200,5.61270876652573,53.9127267622714,143.326294149119,6.96051471964104,121.953431747895,2340.43152324367,0
8.01111111111111e-05,9,1,7.84114739318952,0,2.00758964501264,4.80091572045584,0.489802916890124,8.04455357762459,2497.70412073846,0
8.01111111111111e-05,9,2,10.3146896864989,1.74486061942783,39.4975449840407,6.69585485810114,2.65270258245513,103.436637641487,2356.39404107301,0
8.01111111111111e-05,9,3,198.965937305643,2.30249638629197,44.0265265331926,135.00641269971,3.28769254403263,111.32859897693,2344.4788452828,0
8.01111111111111e-05,9,4,200,2.86056063459441,41.5792603848208,137.369485023406,3.91809868427638,102.500921685813,2337.56321116235,0
8.01111111111111e-05,9,5,200,3.4096140608258,41.3074380267625,138.790940598612,4.53323735054146,99.5942951410072,2334.55186205603,0
8.01111111111111e-05,9,6,200,3.94716445987449,43.4022097086892,140.072610980368,5.13136140588393,102.675435522902,2334.20160810477,0
8.01111111111111e-05,9,7,200,4.47436322870625,47.2536538336295,141.240375647554,5.71496499729944,110.028038878389,2335.47851058402,0
8.01111111111111e-05,9,8,200,4.99329690957336,52.3074648679881,142.299187065288,6.28732539358681,120.19834474056,2337.6408200653,0
8.01111111111111e-05,9,9,200,5.50606244553217,57.9337808646081,143.252722392227,6.85143913349156,131.644992000454,2340.21237910971,0
8.01111111111111e-05,9,10,200,41.9607348104038,63.4120126965789,144.108141454475,53.1966004460577,142.685905464411,3037.37202606775,0
8.01111111111111e-05,10,1,8.07558927051488,1.28021394756745,2.0924993217236,4.96225412749188,2.15364299172164,8.31763699210408,2346.89055462663,0
8.01111111111111e-05,10,2,10.5780849432995,1.86044892980647,45.5938207510508,6.89513097041238,2.81352140734566,118.52358416856,2356.51350413118,0
8.01111111111111e-05,10,3,198.828020090618,0,47.8412207320011,135.148758762401,0.44762587108461,120.246698197227,2508.28735875335,0
8.01111111111111e-05,10,4,200,3.05375154368311,45.6956401309932,137.691015725434,4.15838187031197,111.947514370373,2337.37452903498,0
8.01111111111111e-05,10,5,200,3.64051332591878,46.2908321670245,139.206103558277,4.8117589635859,110.923731675717,2334.5032419615,0
8.01111111111111e-05,10,6,200,0,49.351600233419,140.574590392282,0.32829113352191,116.067709054081,2503.48545794113,0
8.01111111111111e-05,10,7,200,4.77601119969965,54.1776295391196,141.814341407329,6.06427540194025,125.451911033156,2336.26271716684,0
8.01111111111111e-05,10,8,200,5.32847062396262,60.1048957593608,142.929096225879,6.66990333970182,137.380177163636,2338.98185134881,0
8.01111111111111e-05,10,9,200,44.0137890808407,66.2831826828048,143.924426419438,55.9653637914505,149.825513312484,3050.66015152557,0
8.01111111111111e-05,10,10,200,53.9158055130127,71.5193789381122,144.810133270811,68.1700515029514,160.056984402353,2974.65963517641,0
9e-05,1,1,6.17948766429873,0.526674793448568,1.20732158796632,3.65122625042571,0.958496807684249,5.43096176601836,2343.55189154972,0
9e-05,1,2,10.7854914212155,0.750174135537565,1.6284866699657,6.75065694779066,1.24231690687254,6.29078492925362,2337.35115042049,0
9e-05,1,3,81.3706600110002,0.970155793448179,2.00493516172834,53.7031355591011,1.51697945589654,7.02180839745469,2333.81317362749,52
9e-05,1,4,200,1.18550729916246,2.33981823275591,134.923639099907,1.78241958362831,7.64716483936106,2331.93553443939,52
9e-05,1,5,200,1.39786645676487,2.64394836269596,135.676096388347,2.04181082370162,8.19889488371021,2330.96337391563,0
9e-05,1,6,199.943149160911,144.217451333906,79.6950685344775,136.177755667898,199.88386192492,199.96230929661,4189.29691057267,156
9e-05,1,7,199.961925671938,1.82057491401429,80.2216361544666,136.608804948735,2.55352908796334,199.816347072562,2335.07893814748,0
9e-05,1,8,199.984971449434,144.918074329738,80.803669814562,136.975953339673,199.85314901433,199.938356952139,4158.99787183943,52
9e-05,1,9,199.989730444054,144.968633165666,81.2463480234779,137.294311975984,199.530231074426,199.840329515853,4155.65462682368,104
9e-05,1,10,199.990915877878,145.581364089157,81.7556638210452,137.585000995093,200,199.94744032967,4155.47591487715,104
9e-05,2,1,6.07887045434587,0.58641917055834,1.26088176508985,3.60115792309321,1.05393931653345,5.58927456276042,2344.3416639003,0
9e-05,2,2,9.53452291980187,0.839969984372948,1.71240882845575,5.97902354864127,1.36968126483519,6.48114282598627,2337.86538828671,0
9e-05,2,3,199.736818369582,1.09218921807329,2.12335383391156,133.776653526268,1.67912113325699,7.25571683049232,2333.92552678345,52
9e-05,2,4,199.819604200041,1.34068276213726,78.1859730504033,134.993377352827,1.98036210916819,199.273169525692,2339.10025269246,52
9e-05,2,5,200,1.58610279294513,2.84202418166392,135.906169078314,2.27526712278821,8.54563580579488,2330.52473630201,52
9e-05,2,6,200,1.82987559870792,3.16863360857688,136.480869502425,2.56630872645978,9.11286613010985,2329.88796082854,52
9e-05,2,7,199.941846074823,2.07310833356805,3.48436151608957,136.896194041427,2.85527940322232,9.65437399110172,2329.53708068103,0
9e-05,2,8,200,2.31656487853275,81.3146000848559,137.324651308613,3.14338475717516,199.965829571887,2334.27757909275,0
9e-05,2,9,200,2.56071765096711,4.10350348903209,137.669090661741,3.43137717077176,10.7047698736591,2329.25915348411,0
9e-05,2,10,200,2.80584528194308,4.4128422973074,138.009497241599,3.7197186199179,11.2260306528655,2329.23528375688,0
9e-05,3,1,6.07026374787985,0.648237800709222,1.3176123984888,3.60745438586137,1.15223930878008,5.76274407821435,2344.95301274046,0
9e-05,3,2,8.93997684735211,0,0,5.62405605215825,0.194547582307813,2.10718079744858,2504.81269393665,0
9e-05,3,3,199.676309070551,0,2.24836165492432,133.89567669995,0.164432310481442,7.5087889601726,2496.63205367711,52
9e-05,3,4,200,0,2.66255927668438,135.318046413487,0.136418935426791,8.24352483407067,2496.06103049062,0
9e-05,3,5,200,1.78144302219235,3.05179966373836,136.152885210782,2.51586705522634,8.91709891800636,2330.07800235946,0
9e-05,3,6,200,2.05861715416535,3.4235726470475,136.780326250299,2.84215284060702,9.54881696726635,2329.47859932197,0
9e-05,3,7,200,0,3.7838907899197,137.29228682125,0.0678120832508902,10.1530302476988,2519.90256415604,0
9e-05,3,8,200,2.60930868322789,4.13722771761577,137.74186540968,3.48597488455639,10.7398908148684,2329.25983580427,0
9e-05,3,9,200,2.88416918093613,4.48684182547675,138.158325376697,3.80568958954643,11.316500574075,2329.38588791827,0
9e-05,3,10,200,3.15930291269954,4.83504312440601,138.55720901839,4.1248885582766,11.8877349401246,2329.58731329891,0
9e-05,4,1,6.12498433450342,0.711826621185082,1.37729394843612,3.65290061812252,1.25303351804838,5.94975584423622,2345.41326635023,0
9e-05,4,2,8.68949020108588,0,1.8940609995505,5.48808185821555,0.226155506338807,6.91124104588005,2497.50876455662,0
9e-05,4,3,199.586568055398,1.34897407282565,2.37868871367306,134.001286441876,2.01741567489781,7.77733190914121,2333.74387774171,0
9e-05,4,4,200,1.66707474222379,2.83470666956688,135.532934578755,2.39290509416175,8.56798072666083,2331.01194821797,0
9e-05,4,5,200,1.98142555567195,3.26906917162616,136.429577840831,2.76081780470355,9.30412026838389,2329.72331952428,0
9e-05,4,6,200,0,3.68741241596109,137.13074158794,0.110744013426164,10.0008900148352,2499.39828754556,0
9e-05,4,7,200,2.60066344303741,4.09381572288326,137.726458948883,3.47906081025413,10.6686882569442,2329.36172998333,0
9e-05,4,8,200,2.90722781792745,4.49147457873502,138.265483278142,3.83238472657194,11.3152507264829,2329.69869358158,0
9e-05,4,9,200,3.21275522396927,4.88308680782283,138.772675184059,4.18344603793828,11.9467468877838,2330.18087704129,0
9e-05,4,10,200,3.51776308106438,5.27096493905684,139.259885968309,4.53304568877002,12.5682060632506,2330.73468988207,0
9e-05,5,1,6.2249780100929,0.776771508241839,1.43972647922544,3.72657774786,1.35578136941209,6.14885940542241,2345.75273988426,0
9e-05,5,2,8.62828997671663,1.1263576588098,1.99068375490588,5.47323570330468,1.77220266246503,7.14657181891737,2338.54764215388,0
9e-05,5,3,199.490909098186,1.48137526419231,2.51311053888097,134.112763807826,2.19087485655655,8.0580621713672,2333.57935718551,0
9e-05,5,4,200,1.83499696056569,3.01080035099905,135.767277653213,2.60379406290869,8.9026056306484,2330.70175410759,0
9e-05,5,5,200,2.1841832001978,3.4898962950034,136.743053878201,3.00808386424939,9.69873506125748,2329.50729763932,0
9e-05,5,6,200,2.52876791164232,3.95449432411526,137.541582232026,3.40441483880481,10.4581922317469,2329.37185219775,0
9e-05,5,7,200,0,4.40703454679752,138.245597512217,0.110008513414737,11.1881090372221,2532.82848062536,0
9e-05,5,8,200,3.20741710603687,4.8494205329599,138.89524899985,4.17958593218215,11.8938008768014,2330.64798041445,0
9e-05,5,9,200,3.54335365534269,17.3280518299312,139.508167796575,4.56144166369597,40.3186266870601,2334.45368776131,0
9e-05,5,10,200,3.8779546813967,21.1196098060581,140.091517771133,4.94089228061366,48.7624101964254,2335.17648353459,0
9e-05,6,1,6.35824063299945,0.842765417627788,1.50462158032505,3.82114341263413,1.46008765348862,6.35854449245076,2345.99894370773,0
9e-05,6,2,8.67888917394621,0,2.09044899495717,5.5303424835983,0.292999045859352,7.39282851090316,2497.73050270998,0
9e-05,6,3,135.668375224598,1.61532818066281,2.65061257993633,90.9462751728611,2.3659665862531,8.34836354339143,2333.41474470852,0
9e-05,6,4,200,2.00441763907201,3.18907900206831,136.023359517625,2.8159487627813,9.24367649758378,2330.45892076344,0
9e-05,6,5,200,2.38834323082389,3.71143272677843,137.094351234268,3.25623173260828,10.0955369172352,2329.43553888202,0
9e-05,6,6,200,2.76632614331688,4.22080995940249,138.007466485055,3.68679411544865,10.9135335372473,2329.67910739968,0
9e-05,6,7,200,0.332966821881326,20.5732100317586,138.83306554332,0.636933231027217,49.1826767240831,2498.95309295336,0
9e-05,6,8,200,3.50800111596161,23.274179759463,139.599685548667,4.52578211126643,54.8423996484291,2334.89359893292,0
9e-05,6,9,200,3.87395437631573,26.341921814617,140.317268595642,4.93779361880709,61.336517210546,2335.94152306628,0
9e-05,6,10,200,4.2378625010653,29.5875656580286,140.98947085911,5.3466057283795,68.1966054963813,2337.11000396897,0
9e-05,7,1,6.51655806998865,0.909613249761756,1.57169118097338,3.93152695824786,1.56569742509956,6.57742888714752,2346.17456315004,0
9e-05,7,2,8.80055949769471,1.32521651684801,2.19286518404322,5.63343506203724,2.05029095710129,7.64836244503998,2338.66780946146,0
9e-05,7,3,154.016798697889,1.75018921976878,24.3141104261501,103.563986014246,2.54198303070503,63.3151665638293,2344.16261334368,0
9e-05,7,4,200,0,25.3028193824356,136.299940472871,0.25870442302947,64.0392878995377,2503.87792245401,0
9e-05,7,5,200,2.5930085743224,24.9722215929767,137.476333601637,3.50438263887024,61.7154046635948,2335.02873578244,0
9e-05,7,6,200,3.00401601834712,25.8246543300979,138.510309127312,3.96854292360794,62.5188048770047,2334.31361524448,0
9e-05,7,7,200,3.40853642623041,27.8367511359548,139.456760440796,4.42304911741342,66.236762116643,2334.87764415303,0
9e-05,7,8,200,3.80796441497745,30.75646435254,140.332709363935,4.87016051915611,72.1524787295687,2336.13239835756,0
9e-05,7,9,200,4.20358981579392,34.2640539502616,141.142349772111,5.31180182565924,79.4369976723268,2337.71149828504,0
9e-05,7,10,200,4.59652177251838,38.0014750010065,141.888088383205,5.74954339497573,87.2114826889173,2339.40106679526,0
9e-05,8,1,6.69424817533694,0.977083784206515,1.64065156119086,4.05418967835434,1.67230549541934,6.80425674830066,2346.29767055796,0
9e-05,8,2,8.96967774583396,1.42584186255798,2.2975411047896,5.76734513649647,2.19089720876805,7.91183971178306,2338.69432940783,0
9e-05,8,3,199.138697584982,1.88564815854714,32.3493248647844,134.468724040503,2.71862414752312,83.3970659280907,2344.18215897148,0
9e-05,8,4,200,0.00269432118520705,3.54840509314317,136.59262401952,0.296356243736163,9.93735061186976,2496.30274435604,0
9e-05,8,5,200,2.79766911193611,30.693832818602,137.876965153466,3.75210060311513,75.3108814554601,2335.01787772978,0
9e-05,8,6,200,3.2413265913868,31.9021638871217,139.027370432784,4.24928104272522,76.7369947625989,2334.64528435588,0
9e-05,8,7,200,3.67716979893911,34.4807479178137,140.083300072008,4.7352081830562,81.5718846659791,2335.69637575795,0
9e-05,8,8,200,4.10683345354663,38.0617495325941,141.052859260282,5.2124829040868,88.8105733429731,2337.50782221583,0
9e-05,8,9,200,4.53189712007592,42.2083607696393,141.937390756776,5.68340660537761,97.3492259134921,2339.66287652153,0
9e-05,8,10,200,4.9535889456502,46.4727277852711,142.740084238828,6.14969923003819,106.109641314073,2341.91756229932,0
9e-05,9,1,6.88698630311401,1.04507832757584,1.71124625902334,4.18641384526947,1.77977549724452,7.03793345988822,2346.38197097184,0
9e-05,9,2,9.17221565247518,1.5269789678429,2.40414654606106,5.92302571181093,2.33222096000839,8.18214866445686,2338.71173460583,0
9e-05,9,3,189.882746258368,2.02139793926655,37.1907067922539,128.372230742376,2.89556612558943,95.1743216885928,2344.13335869927,0
9e-05,9,4,200,2.51582040592907,35.5760701756884,136.895498376869,3.45429849167469,88.6924589776576,2337.63090432136,0
9e-05,9,5,200,3.00201511447298,35.5671478459097,138.283570666619,3.99914804947161,86.6807390059559,2335.01698336029,0
9e-05,9,6,200,3.47799427502589,37.4684223959827,139.538708941906,4.52887335133154,89.5614224089752,2335.00874625174,0
9e-05,9,7,200,3.94486171688036,40.8153131893555,140.687419431194,5.04579949010296,95.9951808509002,2336.56428847137,0
9e-05,9,8,200,4.4045102525084,45.1463048373624,141.732453939881,5.55288742927724,104.758415543207,2338.94956176261,0
9e-05,9,9,200,0.940730781243434,49.9091858719733,142.674918019622,1.43389288031467,114.489980318414,2497.79989150356,0
9e-05,9,10,200,37.1824634360266,54.4517764031429,143.520088748218,47.2189486431058,123.655989232951,3016.85159325858,0
9e-05,10,1,7.09171912550711,1.11348217364303,1.78324379896838,4.32627176602775,1.88794752874463,7.27750878273235,2346.43773968473,0
9e-05,10,2,9.39933574660487,1.6284923171218,37.8867168609186,6.09475612270198,2.47410748528139,99.7753850356057,2355.83452632878,0
9e-05,10,3,200,2.15738104577024,3.22004628592083,135.498169466911,3.07279261843716,9.57521488762643,2333.01476653942,0
9e-05,10,4,200,0,39.1626557422041,137.202694818514,0.362564186408887,97.0137702289453,2503.71822630463,52
9e-05,10,5,200,0,39.8817303101764,138.685758867715,0.327155354578019,96.5881463179012,2501.15374022427,0
9e-05,10,6,200,0,42.5961095596575,140.030582964825,0.292263608865436,101.213434911869,2503.32536437037,0
9e-05,10,7,200,4.21160999549193,46.7613738180159,141.254311009457,5.3549852294206,109.361179181147,2337.44548638928,0
9e-05,10,8,200,29.4993823767633,51.7978817806238,142.357660441409,37.7808816605986,119.541373331092,3120.85645462512,0
9e-05,10,9,200,38.905534585565,56.9337617993886,143.343386897691,49.5536313876627,129.902555101045,3029.74376561519,0
9e-05,10,10,200,47.6052908183606,60.993802213503,144.219482835896,60.2854157215049,137.733230459127,2955.35939190423,0
