beta_E, beta_K, delta_E, delta_K, c_E, c_K, est_pE1, est_pE2, est_pE3, est_pK1, est_pK2, est_pK3, sum_rss, convergence
2.7e-06, 2.7e-06, 4.35, 4.35, 2.4, 3, 200, 54.6302547617611, 46.5270045611578, 144.616687394602, 84.7012694075009, 200, 2388.98926373631, 0
2.7e-06, 2.7e-06, 4.35, 4.35, 2.4, 3.6, 200, 49.4668031723722, 41.9373947504635, 152.485185031942, 84.5036133150929, 200, 2405.03171801521, 0
2.7e-06, 2.7e-06, 4.35, 4.35, 2.8, 2.4, 200, 77.6823093555057, 55.1960488891363, 129.814958669195, 100.778066597596, 200, 2343.16842914155, 0
2.7e-06, 2.7e-06, 4.35, 4.35, 2.8, 2.8, 200, 68.0004026281283, 51.8169644091388, 136.390696404222, 94.0595505533268, 200, 2361.32107420466, 0
2.7e-06, 2.7e-06, 4.35, 4.35, 2.8, 3, 200, 64.7214543194917, 50.1781364635325, 139.361418441722, 92.3910349572023, 200, 2370.2749860081, 0
2.7e-06, 2.7e-06, 4.35, 4.35, 2.8, 3.6, 200, 57.5595436470217, 45.4604010679248, 147.494520688739, 90.1543370176309, 200, 2392.71228050358, 0
2.7e-06, 2.7e-06, 4.35, 4.35, 3, 2.4, 200, 86.9454502856215, 57.091022593092, 126.769055605107, 108.934863956325, 200, 2335.8862782722, 0
2.7e-06, 2.7e-06, 4.35, 4.35, 3, 2.8, 200, 74.7351203656238, 53.6687146587975, 133.596323924545, 99.6236797700953, 200, 2351.61535153721, 0
2.7e-06, 2.7e-06, 4.35, 4.35, 3, 3, 200, 70.5599082739966, 52.0084055363331, 136.672081482538, 97.0045195783821, 200, 2360.49832768229, 0
2.7e-06, 2.7e-06, 4.35, 4.35, 3, 3.6, 200, 62.1417215106144, 47.2267768277474, 144.993411288503, 93.5253423199875, 200, 2384.79911437338, 0
2.7e-06, 2.7e-06, 4.35, 4.35, 3.6, 2.4, 200, 121.636068642903, 62.7940822712383, 117.615373374874, 139.292643659435, 200, 2346.60324801057, 0
2.7e-06, 2.7e-06, 4.35, 4.35, 3.6, 2.8, 200, 101.208535549044, 59.2424558182836, 125.028521305818, 122.388396170559, 200, 2333.68451856937, 0
2.7e-06, 2.7e-06, 4.35, 4.35, 3.6, 3, 200, 94.0300120478685, 57.5178939999263, 128.401105443806, 116.894484008829, 200, 2336.55068452667, 0
2.7e-06, 2.7e-06, 4.35, 4.35, 3.6, 3.6, 200, 78.2596066311244, 52.5451929129513, 137.399429335358, 105.846119611481, 200, 2358.26849017037, 0
2.7e-06, 2.7e-06, 4.35, 6.1, 2.4, 2.4, 200, 54.2965396636506, 41.8121622891174, 152.295093558153, 88.9300739766208, 200, 2386.12496104078, 0
2.7e-06, 2.7e-06, 4.35, 6.1, 2.4, 2.8, 200, 50.0059853050361, 38.6973468412877, 158.115226812781, 87.9758742858469, 200, 2401.06687619107, 0
2.7e-06, 2.7e-06, 4.35, 6.1, 2.4, 3, 200, 48.3883023794639, 37.1924709261416, 160.905229087938, 88.1379532978898, 200, 2406.20773251836, 0
2.7e-06, 2.7e-06, 4.35, 6.1, 2.4, 3.6, 200, 45.191039257035, 32.8831131317472, 169.155003393979, 90.7814259549932, 200, 2415.80131483032, 0
2.7e-06, 2.7e-06, 4.35, 6.1, 2.8, 2.4, 200, 63.8284020651389, 45.3313211677602, 146.745068972586, 96.3386704098005, 200, 2367.46147255641, 0
2.7e-06, 2.7e-06, 4.35, 6.1, 2.8, 2.8, 200, 58.2700602991489, 42.1255806779257, 152.863563352076, 94.104204328791, 200, 2386.78319131043, 0
2.7e-06, 2.7e-06, 4.35, 6.1, 2.8, 3, 200, 56.0120387243062, 40.5755289631988, 155.712833537916, 93.5371604292935, 200, 2394.5779128565, 0
2.7e-06, 2.7e-06, 4.35, 6.1, 2.8, 3.6, 200, 51.1363534820352, 36.1318742725788, 163.940160267426, 94.0904293793809, 200, 2409.69586570301, 0
2.7e-06, 2.7e-06, 4.35, 6.1, 3, 2.4, 200, 69.2909100231753, 47.0958202476719, 143.905096771414, 100.746916504138, 200, 2358.13626786639, 0
2.7e-06, 2.7e-06, 4.35, 6.1, 3, 2.8, 200, 62.7814349292637, 43.8447276304011, 150.217214456202, 97.510954342251, 200, 2378.27649263991, 0
2.7e-06, 2.7e-06, 4.35, 6.1, 3, 3, 200, 60.2530705404176, 42.2721448939841, 153.117140684351, 96.68343588598, 200, 2387.12007566338, 0
2.7e-06, 2.7e-06, 4.35, 6.1, 3, 3.6, 200, 54.4822067882813, 37.7615137081106, 161.372671849746, 96.1984168303419, 200, 2405.64224855991, 0
2.7e-06, 2.7e-06, 4.35, 6.1, 3.6, 2.4, 200, 90.9776400196725, 52.4087134889332, 135.189633673677, 119.628470870869, 200, 2336.03330134848, 0
2.7e-06, 2.7e-06, 4.35, 6.1, 3.6, 2.8, 200, 78.7317564515278, 49.0219860859724, 142.150979331705, 110.107105016715, 200, 2352.52635853181, 0
2.7e-06, 2.7e-06, 4.35, 6.1, 3.6, 3, 200, 74.5994039084468, 47.3820248297338, 145.269121688198, 107.564801881932, 200, 2362.04053279625, 0
2.7e-06, 2.7e-06, 4.35, 6.1, 3.6, 3.6, 200, 66.1930770788984, 42.671109290158, 153.779286637161, 104.398915093827, 200, 2388.12610288495, 0
2.7e-06, 2.7e-06, 6.1, 4, 2.4, 2.4, 200, 96.9774871995678, 62.2871554847029, 116.054658954462, 111.707693956691, 200, 2337.10333286882, 0
2.7e-06, 2.7e-06, 6.1, 4, 2.4, 2.8, 200, 81.7275973345649, 58.5933209113696, 122.660825459336, 100.165068370086, 200, 2352.63362828022, 0
2.7e-06, 2.7e-06, 6.1, 4, 2.4, 3, 200, 76.7884089219382, 56.7977800476543, 125.664193651622, 97.0677544760808, 200, 2361.3595711604, 0
2.7e-06, 2.7e-06, 6.1, 4, 2.4, 3.6, 200, 66.7370237977155, 51.6128390910701, 133.810478363766, 92.4532926936978, 200, 2385.29434178532, 0
2.7e-06, 2.7e-06, 6.1, 4, 2.8, 2.4, 200, 133.04589335153, 66.7267818571147, 109.537257871168, 143.273915734351, 200, 2342.52139365203, 0
2.7e-06, 2.7e-06, 6.1, 4, 2.8, 2.8, 200, 107.70674329899, 62.9466183149829, 116.595518538559, 122.566480925155, 200, 2334.55299058138, 0
2.7e-06, 2.7e-06, 6.1, 4, 2.8, 3, 200, 98.7703302025037, 61.1081483291447, 119.834535904352, 115.634923277128, 200, 2339.1521056953, 0
2.7e-06, 2.7e-06, 6.1, 4, 2.8, 3.6, 200, 81.3017527855105, 55.7953975126143, 128.55450671553, 103.735695633058, 200, 2362.02171347264, 0
2.7e-06, 2.7e-06, 6.1, 4, 3, 2.4, 200, 162.095423885674, 68.9508830649878, 106.309254472927, 169.529460212247, 200, 2365.34183363762, 0
2.7e-06, 2.7e-06, 6.1, 4, 3, 2.8, 200, 123.860332687647, 65.12763134305, 113.514390231666, 136.467973969953, 200, 2336.36344757513, 0
2.7e-06, 2.7e-06, 6.1, 4, 3, 3, 200, 113.007025278546, 63.2677398187119, 116.846798974279, 127.899501515782, 200, 2334.18832756289, 0
2.7e-06, 2.7e-06, 6.1, 4, 3, 3.6, 200, 90.459603888261, 57.8912306017647, 125.847861765539, 111.205975562505, 200, 2350.55334044753, 0
2.7e-06, 2.7e-06, 6.1, 4, 3.6, 2.4, 200, 21.8567848561869, 75.640267028685, 97.0989590684423, 21.1387168288386, 200, 2507.14248036649, 0
2.7e-06, 2.7e-06, 6.1, 4, 3.6, 2.8, 200, 197.063497982478, 71.688033644502, 104.441968982372, 200, 200, 2421.8313218362, 0
2.7e-06, 2.7e-06, 6.1, 4, 3.6, 3, 200, 179.558953793198, 69.7640355429552, 107.919223766532, 186.423667476976, 200, 2384.15681964567, 0
2.7e-06, 2.7e-06, 6.1, 4, 3.6, 3.6, 200, 128.680187093919, 64.1967731596289, 117.52476203604, 143.561856203154, 200, 2336.98398649326, 0
2.7e-06, 2.7e-06, 6.1, 2.6, 2.4, 2.4, 200, 162.838010530467, 72.3689892913917, 100.926180569896, 164.928134072405, 200, 2347.97365837277, 0
2.7e-06, 2.7e-06, 6.1, 2.6, 2.4, 2.8, 200, 118.728887112753, 68.5592722933931, 107.773195920749, 126.654380456643, 200, 2333.87763536067, 0
2.7e-06, 2.7e-06, 6.1, 2.6, 2.4, 3, 200, 106.972255269898, 66.7037699067467, 110.977184918052, 117.291564481279, 200, 2335.11492636999, 0
2.7e-06, 2.7e-06, 6.1, 2.6, 2.4, 3.6, 200, 84.1865133874672, 61.3312823116889, 119.765852635409, 100.470308880695, 200, 2352.7831245974, 0
2.7e-06, 2.7e-06, 6.1, 2.6, 2.8, 2.4, 200, 200, 77.0325807770079, 94.2663186762749, 191.723690376244, 200, 2445.63186435124, 0
2.7e-06, 2.7e-06, 6.1, 2.6, 2.8, 2.8, 200, 193.372788269303, 73.1402598998733, 101.24820827063, 193.802709328408, 200, 2369.75340788395, 0
2.7e-06, 2.7e-06, 6.1, 2.6, 2.8, 3, 200, 160.715610764165, 71.2437054588232, 104.56832323358, 164.915882291772, 200, 2352.08643441081, 0
2.7e-06, 2.7e-06, 6.1, 2.6, 2.8, 3.6, 200, 113.937107013172, 65.7490564200079, 113.822096956871, 126.013701708448, 200, 2334.17817749354, 0
2.7e-06, 2.7e-06, 6.1, 2.6, 3, 2.4, 194.184891738137, 31.8395124534744, 79.3684682681296, 88.2400280009188, 30.3685645567809, 200, 2506.91366140277, 0
2.7e-06, 2.7e-06, 6.1, 2.6, 3, 2.8, 200, 200, 75.4348946982629, 98.074426681175, 195.28068011673, 200, 2420.93995750354, 0
2.7e-06, 2.7e-06, 6.1, 2.6, 3, 3, 200, 200, 73.517845147398, 101.413779400866, 199.519242315776, 200, 2385.26798820007, 0
2.7e-06, 2.7e-06, 6.1, 2.6, 3, 3.6, 200, 132.783960678828, 67.962226130933, 110.802243761664, 142.101316932367, 200, 2338.4777797812, 0
2.7e-06, 2.7e-06, 6.1, 2.6, 3.6, 2.4, 176.155872577876, 16.1866415065324, 86.3925289839027, 71.8898445666004, 12.9412954876837, 200, 2508.40940218534, 0
2.7e-06, 2.7e-06, 6.1, 2.6, 3.6, 2.8, 193.092986506427, 21.2207245380492, 82.335387761742, 85.886881384885, 19.3149816474687, 200, 2507.62368106209, 0
2.7e-06, 2.7e-06, 6.1, 2.6, 3.6, 3, 200, 26.9801882715583, 80.3569650115884, 92.4878247390981, 25.5377532167052, 200, 2507.18056967032, 0
2.7e-06, 2.7e-06, 6.1, 2.6, 3.6, 3.6, 200, 200, 74.6188341871137, 101.930547709722, 197.204519937758, 200, 2448.37373715935, 0
2.7e-06, 2.7e-06, 6.1, 4.35, 2.4, 2.4, 200, 90.2069370110796, 59.9445167550311, 119.564325898499, 107.267106629531, 200, 2341.40861580135, 0
2.7e-06, 2.7e-06, 6.1, 4.35, 2.4, 2.8, 200, 77.432914481424, 56.2813643202121, 126.067711134641, 98.1037403521492, 200, 2358.95828726287, 0
2.7e-06, 2.7e-06, 6.1, 4.35, 2.4, 3, 200, 73.2205269627292, 54.501650110984, 129.017899601955, 95.7274232473846, 200, 2367.99266216183, 0
2.7e-06, 2.7e-06, 6.1, 4.35, 2.4, 3.6, 200, 64.1872728897793, 49.3659502826286, 137.065817175795, 92.1050163237579, 200, 2391.18226693833, 0
2.7e-06, 2.7e-06, 6.1, 4.35, 2.8, 2.4, 200, 120.612231831415, 64.3296222670381, 113.12950551018, 133.771414671016, 200, 2336.36043385349, 0
2.7e-06, 2.7e-06, 6.1, 4.35, 2.8, 2.8, 200, 99.7821755784935, 60.5792049305975, 120.13278604633, 117.167446281532, 200, 2337.78468809202, 0
2.7e-06, 2.7e-06, 6.1, 4.35, 2.8, 3, 200, 91.9875539359645, 58.7560935774404, 123.323538039725, 111.226276516046, 200, 2344.71163692126, 0
2.7e-06, 2.7e-06, 6.1, 4.35, 2.8, 3.6, 200, 77.4222383808576, 53.4911968850305, 131.894840346217, 102.182504139421, 200, 2369.54678818896, 0
2.7e-06, 2.7e-06, 6.1, 4.35, 3, 2.4, 200, 142.117785844486, 66.5265221986433, 109.91386727742, 152.891475158413, 200, 2350.58936133176, 0
2.7e-06, 2.7e-06, 6.1, 4.35, 3, 2.8, 200, 113.860794243513, 62.7325544995064, 117.098097538255, 129.308955989072, 200, 2334.17410564079, 0
2.7e-06, 2.7e-06, 6.1, 4.35, 3, 3, 200, 104.560512562374, 60.8877909463985, 120.393423648441, 122.086946577256, 200, 2336.49708736166, 0
2.7e-06, 2.7e-06, 6.1, 4.35, 3, 3.6, 200, 85.3366601273953, 55.5584467115521, 129.245271748304, 108.454196152183, 200, 2358.02260108527, 0
2.7e-06, 2.7e-06, 6.1, 4.35, 3.6, 2.4, 200, 200, 73.1345013617976, 100.641032686037, 199.151344165819, 200, 2493.54581972463, 0
2.7e-06, 2.7e-06, 6.1, 4.35, 3.6, 2.8, 200, 178.978022811558, 69.2101903087689, 108.061565088848, 186.609492373292, 200, 2389.079050057, 0
2.7e-06, 2.7e-06, 6.1, 4.35, 3.6, 3, 200, 157.378066327997, 67.300637515606, 111.547607731179, 168.05134872332, 200, 2361.71656790444, 0
2.7e-06, 2.7e-06, 6.1, 4.35, 3.6, 3.6, 200, 118.659296018785, 61.7785007256215, 121.08193353563, 136.508326654853, 200, 2335.12731826892, 0
2.7e-06, 2.7e-06, 6.1, 6.1, 2.4, 2.4, 200, 71.9798976463139, 49.2251637918155, 135.887017717214, 99.5320960070502, 200, 2365.11715655684, 0
2.7e-06, 2.7e-06, 6.1, 6.1, 2.4, 2.8, 200, 65.0234540010135, 45.7235390509115, 141.993595451331, 96.2256382629428, 200, 2384.77913087081, 0
2.7e-06, 2.7e-06, 6.1, 6.1, 2.4, 3, 200, 62.2653972992175, 44.0267614243848, 144.81929244806, 95.298677004975, 200, 2392.84752853794, 0
2.7e-06, 2.7e-06, 6.1, 6.1, 2.4, 3.6, 200, 56.3693782124354, 39.1479280689864, 152.904360655831, 95.1347413523056, 200, 2408.58344560676, 0
2.7e-06, 2.7e-06, 6.1, 6.1, 2.8, 2.4, 200, 89.4498529217708, 53.346584768417, 129.869317305121, 114.421153212062, 200, 2343.46774596088, 0
2.7e-06, 2.7e-06, 6.1, 6.1, 2.8, 2.8, 200, 77.9380805482604, 49.7531450445802, 136.480136709234, 106.310456995343, 200, 2362.98353337038, 0
2.7e-06, 2.7e-06, 6.1, 6.1, 2.8, 3, 200, 74.0883388974447, 48.0107158879055, 139.468329821098, 104.308199492947, 200, 2372.75322709966, 0
2.7e-06, 2.7e-06, 6.1, 6.1, 2.8, 3.6, 200, 65.5980640414205, 42.9960202042, 147.729807180705, 101.418370569651, 200, 2396.65065226381, 0
2.7e-06, 2.7e-06, 6.1, 6.1, 3, 2.4, 200, 100.516709827126, 55.4119606452855, 126.782565728725, 124.179335793496, 200, 2336.21874340454, 0
2.7e-06, 2.7e-06, 6.1, 6.1, 3, 2.8, 200, 85.8859203385719, 51.7727184733212, 133.651278648721, 112.883693920074, 200, 2352.31783721133, 0
2.7e-06, 2.7e-06, 6.1, 6.1, 3, 3, 200, 80.9358831231943, 50.0075184503398, 136.740148842609, 109.716909161977, 200, 2361.95605914234, 0
2.7e-06, 2.7e-06, 6.1, 6.1, 3, 3.6, 200, 70.972747188524, 44.9250612089616, 145.153632545905, 105.381842211484, 200, 2388.38323460125, 0
2.7e-06, 2.7e-06, 6.1, 6.1, 3.6, 2.4, 200, 144.51088523413, 61.6264798759331, 117.493469530782, 163.167623291401, 200, 2358.52906786156, 0
2.7e-06, 2.7e-06, 6.1, 6.1, 3.6, 2.8, 200, 117.65023272654, 57.8502223060714, 124.9717337072, 140.286559511782, 200, 2335.83392023183, 0
2.7e-06, 2.7e-06, 6.1, 6.1, 3.6, 3, 200, 108.972153103574, 56.0169134354232, 128.359112932382, 133.565115695037, 200, 2336.80430918732, 0
2.7e-06, 2.7e-06, 6.1, 6.1, 3.6, 3.6, 200, 89.9868109941798, 50.7318025174316, 137.385155663608, 119.984823941031, 200, 2359.05380883397, 0
2.7e-06, 8.8e-07, 4, 4, 2.4, 2.4, 111.309897838447, 45.0171142175057, 0, 200, 200, 200, 2472.95880646926, 0
2.7e-06, 8.8e-07, 4, 4, 2.4, 2.8, 106.554609105551, 41.7639205217973, 0, 200, 200, 200, 2506.14887795698, 0
2.7e-06, 8.8e-07, 4, 4, 2.4, 3, 104.217992379893, 40.1964784708734, 0, 200, 200, 200, 2528.07006958751, 0
2.7e-06, 8.8e-07, 4, 4, 2.4, 3.6, 97.3525993749683, 35.7114393753363, -1.4210854715202e-14, 200, 200, 200, 2617.82463420994, 52
2.7e-06, 8.8e-07, 4, 4, 2.8, 2.4, 116.051666630602, 48.6076734078066, 0, 200, 200, 200, 2469.73740012928, 0
2.7e-06, 8.8e-07, 4, 4, 2.8, 2.8, 111.224477077357, 45.2404942082062, 0, 200, 200, 200, 2484.65193998746, 0
2.7e-06, 8.8e-07, 4, 4, 2.8, 3, 108.864555445445, 43.6192177899055, 0, 200, 200, 200, 2495.70489429323, 0
2.7e-06, 8.8e-07, 4, 4, 2.8, 3.6, 101.933617739066, 38.9835066406398, 0, 200, 200, 200, 2544.1150132749, 0
2.7e-06, 8.8e-07, 4, 4, 3, 2.4, 118.439589403974, 50.4061358557693, 0.374367522687383, 200, 200, 199.833653073229, 2474.27556545266, 0
2.7e-06, 8.8e-07, 4, 4, 3, 2.8, 113.563907316324, 46.9830304591905, 0, 200, 200, 200, 2482.96816569676, 0
2.7e-06, 8.8e-07, 4, 4, 3, 3, 111.189849987344, 45.3351675965676, 0, 200, 200, 200, 2490.13884133462, 0
2.7e-06, 8.8e-07, 4, 4, 3, 3.6, 104.224578449387, 40.6246463899106, 0, 200, 200, 200, 2523.75903299317, 0
2.7e-06, 8.8e-07, 4, 4, 3.6, 2.4, 125.706759851848, 55.8145707763784, 2.54347048341161, 200, 200, 198.478464126596, 2489.48365988319, 0
2.7e-06, 8.8e-07, 4, 4, 3.6, 2.8, 120.6174916479, 52.2274932911525, 1.57348776388357, 200, 200, 199.261375741373, 2492.01900786798, 0
2.7e-06, 8.8e-07, 4, 4, 3.6, 3, 118.185456661009, 50.5010848854158, 1.11386422630765, 200, 200, 199.524409210973, 2494.63028229088, 0
2.7e-06, 8.8e-07, 4, 4, 3.6, 3.6, 111.102827530859, 45.5680819033417, 0, 200, 200, 200, 2503.80514689498, 0
2.7e-06, 8.8e-07, 4, 2.6, 2.4, 2.4, 121.931953890917, 52.2482123729728, 0.132307061486664, 200, 200, 199.939325145246, 2440.97905173569, 0
2.7e-06, 8.8e-07, 4, 2.6, 2.4, 2.8, 117.085629166535, 48.9049375834399, 0, 200, 200, 200, 2448.98320798187, 0
2.7e-06, 8.8e-07, 4, 2.6, 2.4, 3, 114.777852062339, 47.3021499279731, 0, 200, 200, 200, 2456.6532886032, 0
2.7e-06, 8.8e-07, 4, 2.6, 2.4, 3.6, 108.098191294233, 42.7351434916352, 0, 200, 200, 200, 2494.79305727964, 0
2.7e-06, 8.8e-07, 4, 2.6, 2.8, 2.4, 127.080256668256, 56.0956093602429, 1.71695611718848, 200, 200, 199.005436141833, 2459.57504423594, 0
2.7e-06, 8.8e-07, 4, 2.6, 2.8, 2.8, 121.954178196965, 52.6344311920402, 0.745186538294557, 200, 200, 199.662947534044, 2460.39438613271, 0
2.7e-06, 8.8e-07, 4, 2.6, 2.8, 3, 119.572849310864, 50.9741358931671, 0.283882688512352, 200, 200, 199.882388657404, 2463.00262046444, 0
2.7e-06, 8.8e-07, 4, 2.6, 2.8, 3.6, 112.784608200137, 46.2446555832849, 0, 200, 200, 200, 2479.10876247288, 0
2.7e-06, 8.8e-07, 4, 2.6, 3, 2.4, 129.740756417669, 58.0182734804099, 2.48813732435248, 200, 200, 198.334693892656, 2469.78611482585, 0
2.7e-06, 8.8e-07, 4, 2.6, 3, 2.8, 124.427685603011, 54.500404067338, 1.51045515286137, 200, 200, 199.256055241472, 2467.59195322543, 0
2.7e-06, 8.8e-07, 4, 2.6, 3, 3, 121.994961097164, 52.8122764410743, 1.03873413575687, 200, 200, 199.533027886238, 2469.09482520122, 0
2.7e-06, 8.8e-07, 4, 2.6, 3, 3.6, 115.132111983485, 48.0034336852546, 0, 200, 200, 200, 2479.47972024885, 0
2.7e-06, 8.8e-07, 4, 2.6, 3.6, 2.4, 138.134533665119, 63.7847584329669, 4.65382396272458, 200, 200, 195.029371138629, 2502.68739967171, 0
2.7e-06, 8.8e-07, 4, 2.6, 3.6, 2.8, 132.065272473788, 60.1045031831251, 3.72678747522854, 200, 200, 197.269446669898, 2490.48869315307, 0
2.7e-06, 8.8e-07, 4, 2.6, 3.6, 3, 129.408367170906, 58.3360860675282, 3.25518862852998, 200, 200, 198.010030059915, 2488.22542148523, 0
2.7e-06, 8.8e-07, 4, 2.6, 3.6, 3.6, 122.211418074513, 53.2958104926093, 1.86827135259089, 200, 200, 199.17149392949, 2490.35381918167, 0
2.7e-06, 8.8e-07, 4, 4.35, 2.4, 2.4, 108.888061242362, 43.3887834206717, 0, 200, 200, 200, 2488.07129759992, 0
2.7e-06, 8.8e-07, 4, 4.35, 2.4, 2.8, 104.108663684444, 40.149619231232, 0, 200, 200, 200, 2528.93512479299, 0
2.7e-06, 8.8e-07, 4, 4.35, 2.4, 3, 101.755401105003, 38.5879272202829, 0, 200, 200, 200, 2555.28068630439, 0
2.7e-06, 8.8e-07, 4, 4.35, 2.4, 3.6, 94.8416231070372, 34.1220604047362, 0, 200, 200, 200, 2661.86041748881, 0
2.7e-06, 8.8e-07, 4, 4.35, 2.8, 2.4, 113.589833181164, 46.9219104680756, 0, 200, 200, 200, 2476.40321344338, 0
2.7e-06, 8.8e-07, 4, 4.35, 2.8, 2.8, 108.752668504895, 43.5708438568427, 0, 200, 200, 200, 2496.25067532864, 0
2.7e-06, 8.8e-07, 4, 4.35, 2.8, 3, 106.377433751625, 41.9562724633707, 0, 200, 200, 200, 2510.03805604804, 0
2.7e-06, 8.8e-07, 4, 4.35, 2.8, 3.6, 99.3937910504915, 37.3411869023233, 0, 200, 200, 200, 2568.85015071035, 0
2.7e-06, 8.8e-07, 4, 4.35, 3, 2.4, 115.951560491161, 48.692252291022, 0, 200, 200, 200, 2478.26837437339, 0
2.7e-06, 8.8e-07, 4, 4.35, 3, 2.8, 111.077194912159, 45.2860409901281, 0, 200, 200, 200, 2490.57601563749, 0
2.7e-06, 8.8e-07, 4, 4.35, 3, 3, 108.689565458844, 43.6452693746399, 0, 200, 200, 200, 2499.88397599974, 0
2.7e-06, 8.8e-07, 4, 4.35, 3, 3.6, 101.670670709315, 38.9559568402621, 0, 200, 200, 200, 2541.51738458138, 0
2.7e-06, 8.8e-07, 4, 4.35, 3.6, 2.4, 123.106567659973, 54.0184465952213, 2.05475473969889, 200, 200, 198.898310842033, 2490.78936954754, 0
2.7e-06, 8.8e-07, 4, 4.35, 3.6, 2.8, 118.073027196169, 50.4497173138458, 1.09920480058301, 200, 200, 199.517063335861, 2494.95854161145, 0
2.7e-06, 8.8e-07, 4, 4.35, 3.6, 3, 115.638492232019, 48.7312244404785, 0.650908911746104, 200, 200, 199.737734487517, 2497.91144334544, 0
2.7e-06, 8.8e-07, 4, 4.35, 3.6, 3.6, 108.506891011188, 43.820667399725, 0, 200, 200, 200, 2508.24588484189, 0
2.7e-06, 8.8e-07, 4, 6.1, 2.4, 2.4, 97.8027821080091, 36.1286348038246, 0, 200, 200, 200, 2608.16552237925, 0
2.7e-06, 8.8e-07, 4, 6.1, 2.4, 2.8, 92.8757852168794, 32.9527787554525, 0, 200, 200, 200, 2699.8328999623, 0
2.7e-06, 8.8e-07, 4, 6.1, 2.4, 3, 90.4503351617419, 31.4261640404596, 0, 200, 200, 200, 2757.18599533056, 0
2.7e-06, 8.8e-07, 4, 6.1, 2.4, 3.6, 83.3611208688007, 27.0906802070477, 0, 200, 200, 200, 2988.12900856533, 0
2.7e-06, 8.8e-07, 4, 6.1, 2.8, 2.4, 102.374746240674, 39.4148796416163, 0, 200, 200, 200, 2539.12227744456, 0
2.7e-06, 8.8e-07, 4, 6.1, 2.8, 2.8, 97.3958228354586, 36.1328967747096, 0, 200, 200, 200, 2590.66774488238, 0
2.7e-06, 8.8e-07, 4, 6.1, 2.8, 3, 94.9410487398648, 34.5547049360423, 0, 200, 200, 200, 2624.00520941159, 0
2.7e-06, 8.8e-07, 4, 6.1, 2.8, 3.6, 87.749574712075, 30.068562537319, 0, 200, 200, 200, 2764.18465467925, 0
2.7e-06, 8.8e-07, 4, 6.1, 3, 2.4, 104.66255047305, 41.0630709766227, 0, 200, 200, 200, 2520.45597420678, 0
2.7e-06, 8.8e-07, 4, 6.1, 3, 2.8, 99.6572870282721, 37.7282222229552, 0, 200, 200, 200, 2557.45218192137, 0
2.7e-06, 8.8e-07, 4, 6.1, 3, 3, 97.1881083186649, 22.3520021398956, 0, 200, 140.069908959477, 200, 2591.82822486913, 0
2.7e-06, 8.8e-07, 4, 6.1, 3, 3.6, 89.9465229083392, 19.1038540083721, 0, 200, 142.601812996648, 200, 2692.81166811688, 0
2.7e-06, 8.8e-07, 4, 6.1, 3.6, 2.4, 111.539105549062, 46.0275229591846, 0, 200, 200, 200, 2503.75746883433, 0
2.7e-06, 8.8e-07, 4, 6.1, 3.6, 2.8, 106.44981733989, 42.5348363495004, 0, 200, 200, 200, 2512.87074848007, 0
2.7e-06, 8.8e-07, 4, 6.1, 3.6, 3, 103.937607135074, 40.8540516027445, 0, 200, 200, 200, 2520.20692399484, 0
2.7e-06, 8.8e-07, 4, 6.1, 3.6, 3.6, 96.5485828305607, 22.4155045075028, 0, 200, 140.341709508835, 200, 2562.01872816757, 0
2.7e-06, 8.8e-07, 2.6, 4, 2.4, 2.4, 100.429315476387, 38.7058129048461, 0, 200, 200, 200, 2461.5041806169, 0
2.7e-06, 8.8e-07, 2.6, 4, 2.4, 2.8, 95.9154440855093, 35.8026138531483, -1.4210854715202e-14, 200, 200, 200, 2497.79264271961, 52
2.7e-06, 8.8e-07, 2.6, 4, 2.4, 3, 93.6937024512843, 34.4037520327866, 0, 200, 200, 200, 2521.1420396585, 0
2.7e-06, 8.8e-07, 2.6, 4, 2.4, 3.6, 87.1846475953744, 30.4039043426656, 0, 200, 200, 200, 2614.40980391974, 0
2.7e-06, 8.8e-07, 2.6, 4, 2.8, 2.4, 104.724504921323, 41.8160431931093, 0, 200, 200, 200, 2455.82298853751, 0
2.7e-06, 8.8e-07, 2.6, 4, 2.8, 2.8, 100.162213307413, 38.8018779860998, 0, 200, 200, 200, 2475.03658878556, 0
2.7e-06, 8.8e-07, 2.6, 4, 2.8, 3, 97.9171343460776, 37.350786333558, 0, 200, 200, 200, 2487.87922740164, 0
2.7e-06, 8.8e-07, 2.6, 4, 2.8, 3.6, 91.3290460846165, 33.2046746274376, 0, 200, 200, 200, 2540.36163440788, 0
2.7e-06, 8.8e-07, 2.6, 4, 3, 2.4, 106.876565495906, 43.3750195494591, 0, 200, 200, 195.064677588631, 2459.14659655933, 0
2.7e-06, 8.8e-07, 2.6, 4, 3, 2.8, 102.286878356342, 40.3061789101206, 0, 200, 200, 200, 2472.73107653683, 0
2.7e-06, 8.8e-07, 2.6, 4, 3, 3, 100.029772974621, 38.8292236946427, 0, 200, 200, 200, 2481.87127584454, 0
2.7e-06, 8.8e-07, 2.6, 4, 3, 3.6, 93.4026947682997, 34.610381233857, 0, 200, 200, 200, 2519.84172203561, 0
2.7e-06, 8.8e-07, 2.6, 4, 3.6, 2.4, 113.363507054345, 48.0674517463293, 1.99086651836865, 200, 200, 199.284374701598, 2470.79558400904, 0
